id,name,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings,date_start,date_end,z_bat_speed,latent_swing_quality_score,latent_swing_quality_percentile,latent_swing_quality_0_100,lsq_reliability,lsq_uncertainty_proxy,latent_swing_quality_shrunk,lsq_label
701762,"Kurtz, Nick",L,77.216198269,39.08201892392703,14.221900629166967,1.8175999422209093,0.4807692307692308,1.3216538580427908,24.75380355168217,23.432149693639392,27.74125381547901,728,2025-03-28,2025-09-30,2.1618900595591435,2.1618900595591435,98.29642248722317,98.29642248722317,0.9993108144363072,0.03706246583305506,2.1604001161398045,Elite swing-quality profile
695657,"Montgomery, Colson",L,77.0448783,32.84445104779426,11.501777223987776,-8.664327096139672,0.5242914979757084,2.6157821303918536,34.85754092018734,32.24175878979549,28.11649595653569,494,2025-03-28,2025-09-30,2.096990635124972,2.096990635124972,98.12606473594549,98.12606473594549,0.9928454016276854,0.04499212706658475,2.081987509340148,Elite swing-quality profile
592450,"Judge, Aaron",R,77.006817835,38.41614805970202,14.079183990257963,-6.045278757365916,0.5074478649453823,4.3573047312499735,30.557983973659944,26.20067924240996,33.0900813592592,1007,2025-03-28,2025-09-30,2.0825725711560494,2.0825725711560494,97.9557069846678,97.9557069846678,0.9999576693860653,0.031512674583162724,2.082484414580549,Elite swing-quality profile
665489,"Guerrero Jr., Vladimir",R,76.645310671,27.399421698489974,1.2039644608678886,-4.359633835254494,0.304112554112554,6.515698085662779,34.35755971529304,27.841861629630245,28.983408554752582,924,2025-03-28,2025-09-30,1.9456264404196588,1.9456264404196588,97.78534923339012,97.78534923339012,0.9999029224097766,0.03289758474798845,1.945437563693348,Elite swing-quality profile
670242,"Wallner, Matt",L,76.540547781,28.216141815953588,12.463885929824713,-6.213825595643344,0.564963503649635,10.57533901658747,37.33856394008822,26.76322492350075,31.355716432722076,685,2025-03-28,2025-09-30,1.9059401662348894,1.9059401662348894,97.61499148211243,97.61499148211243,0.9989405443070923,0.03820803599504351,1.9039209070754304,Elite swing-quality profile
641343,"Bauers, Jake",L,76.470618812,34.4803971979702,12.030308497951395,-2.9260746854792297,0.5014492753623188,-0.2945734787187057,29.36903853328868,29.663612012007384,26.458704042382365,345,2025-03-28,2025-09-30,1.8794496767381574,1.8794496767381574,97.44463373083475,97.44463373083475,0.9682543636219321,0.05383819020581655,1.8197853507095505,Elite swing-quality profile
677594,"Rodríguez, Julio",R,76.448462517,31.738222782589187,6.959206308574217,-1.5760034374837637,0.4659468438538205,12.04048857516786,32.363041144645166,20.322552569477303,29.686762147718337,1204,2025-03-28,2025-09-30,1.8710564298709826,1.8710564298709826,97.27427597955707,97.27427597955707,0.999994096705659,0.02881952088521175,1.8710453844741484,Elite swing-quality profile
660670,"Acuña Jr., Ronald",R,76.414268656,38.71279583046433,11.874335218131352,6.162005269424573,0.5091937765205091,-1.070137545930922,30.19999884587359,31.270136391804527,25.480626678605624,707,2025-03-28,2025-09-30,1.8581031126889012,1.8581031126889012,97.10391822827938,97.10391822827938,0.9991497668908332,0.03760887072223008,1.8565232919022472,Elite swing-quality profile
670541,"Alvarez, Yordan",L,76.115865016,36.58981190646357,9.957161047096262,-4.633100438697079,0.4077669902912622,10.260669713103956,35.94794975813598,25.68728004503202,28.144695942416423,309,2025-03-28,2025-09-30,1.745061856622244,1.745061856622244,96.9335604770017,96.9335604770017,0.9544980455953784,0.05688801239885743,1.6656581315889745,Elite swing-quality profile
656577,"Jackson, Alex",R,76.106544651,30.83296121700408,11.663602325483678,-8.658998713000543,0.5116279069767442,4.706719973070745,35.45003997397291,30.74332000090217,27.30414027496737,172,2025-03-28,2025-09-30,1.7415311162914606,1.7415311162914606,96.76320272572401,96.76320272572401,0.8209338520885068,0.07624928516630233,1.429681847829146,Elite swing-quality profile
