id,name,side,avg_bat_speed,ideal_attack_angle_rate,competitive_swings,z_avg_bat_speed,z_ideal_attack_angle_rate,raw_swing_power_score,swing_path_efficiency_score,mechanical_swing_quality_score,mechanical_swing_quality_percentile,mechanical_swing_quality_shrunk,mechanical_swing_quality_shrunk_percentile,msq_reliability,msq_uncertainty_proxy,mechanical_swing_quality_label,date_start,date_end
641555,"Escarra, J.C.",L,72.783402361,0.5277777777777778,144,0.48265847469157414,0.2277101882624416,0.48265847469157414,0.2277101882624416,0.3551843314770079,70.35775127768314,0.2710313039011526,66.43952299829643,0.7630722413178782,0.08333333333333333,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
671213,"Casas, Triston",L,75.1821595,0.45,180,1.3913555669636957,-0.684077085134428,1.3913555669636957,-0.684077085134428,0.35363924091463383,70.18739352640544,0.2951830675599191,68.6541737649063,0.8347011117784134,0.07453559924999299,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
700246,"Williams, Carson",R,73.631771742,0.5,178,0.8040377327888644,-0.09792812366501197,0.8040377327888644,-0.09792812366501197,0.35305480456192617,70.01703577512777,0.2935162964363269,68.14310051107326,0.8313618527314045,0.07495316889958614,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
685301,"Gorski, Matt",R,74.7819525,0.4625,80,1.2397491657593824,-0.5375398447670738,1.2397491657593824,-0.5375398447670738,0.3511046604961543,69.84667802385009,0.1933431670986885,60.81771720613288,0.5506710358827784,0.11180339887498948,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
642731,"Estrada, Thairo",R,71.799745257,0.5588235294117645,272,0.11002952628112854,0.5916588898284164,0.11002952628112854,0.5916588898284164,0.35084420805477246,69.6763202725724,0.3277324320072385,71.20954003407155,0.9341252455735971,0.06063390625908324,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
671056,"Herrera, Iván",R,74.377405592,0.4754335260115608,692,1.0864987207641343,-0.3859203879707932,1.0864987207641343,-0.3859203879707932,0.35028916639667057,69.50596252129472,0.3499431402702602,73.08347529812606,0.9990121700594687,0.038014296063485276,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
676059,"Westburg, Jordan",R,70.755660779,0.5923913043478258,552,-0.2854905177532496,0.9851732181806454,-0.2854905177532496,0.9851732181806454,0.3498413502136979,69.33560477001703,0.3484399389608862,72.91311754684838,0.9959941520579095,0.04256282653793743,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
677951,"Witt Jr., Bobby",R,74.344381085,0.4758432087511394,1097,1.0739883782218553,-0.3811176857240745,1.0739883782218553,-0.3811176857240745,0.3464353462488904,69.16524701873935,0.3464293839776488,72.7427597955707,0.999982789656696,0.03019233393195842,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
682985,"Greene, Riley",L,75.602653184,0.4346431435445067,1247,1.5506469690640727,-0.8641051943908737,1.5506469690640727,-0.8641051943908737,0.3432708873365995,68.99488926746167,0.34326956912604883,72.40204429301534,0.9999961598533423,0.02831827358942995,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
665966,"Narváez, Carlos",R,72.283279987,0.5414572864321606,796,0.29320213513754684,0.3880747840860094,0.29320213513754684,0.3880747840860094,0.3406384596117781,68.82453151618398,0.3405195246316779,72.06132879045997,0.9996508468825401,0.03544406025041679,Above-average bat-tracking mechanical profile,2025-03-28,2025-09-30
