id,name,side,avg_bat_speed,swing_tilt,attack_angle,attack_direction,ideal_attack_angle_rate,avg_intercept_y_vs_plate,avg_intercept_y_vs_batter,avg_batter_y_position,avg_batter_x_position,competitive_swings,date_start,date_end
682927,"Simon, Ronny",R,71.825284773,26.369360744446123,3.82042061427154,3.633562942967605,0.4848484848484848,-1.0924944948440671,28.134795774622027,29.22729026946609,26.746428589259057,132,2025-03-28,2025-09-30
642731,"Estrada, Thairo",R,71.799745257,30.38484540173336,11.654889830216163,-4.804752964782998,0.5588235294117647,9.062690565124775,35.97992277100245,26.91723220587767,26.940404603527785,272,2025-03-28,2025-09-30
666181,"Benson, Will",L,71.780608,33.49511405745906,14.20858902124508,-4.773210435372189,0.530952380952381,0.3816569491795057,27.436837950830505,27.055181001651004,31.527043415852617,420,2025-03-28,2025-09-30
664059,"Haggerty, Sam",R,71.777511957,32.23352940714512,3.049904514353252,-0.4621977219914771,0.3131672597864769,8.20488847284725,27.48769081719327,19.282802344346024,30.001644247870026,281,2025-03-28,2025-09-30
641598,"Garver, Mitch",R,71.763671289,29.347885743340697,15.800950929943124,-8.010756721787171,0.6229116945107398,7.822192557920008,34.828367389706656,27.00617483178665,27.23864378729381,419,2025-03-28,2025-09-30
669450,"Hummel, Cooper",R,71.753026235,28.5712955644478,12.044732412824342,-6.666437098476383,0.4647058823529412,0.3120553980867226,31.92140189480694,31.60934649672021,28.327405299402557,170,2025-03-28,2025-09-30
682729,"Clase, Jonatan",R,71.752121538,32.29106105357362,6.958928402498518,-1.768254435992835,0.4615384615384615,3.1087902450206237,31.199679030254472,28.09088878523385,25.85191826566533,169,2025-03-28,2025-09-30
664238,"Moore, Dylan",R,71.751947569,31.065012625689697,7.739951914338137,-2.5024189545507864,0.5370370370370371,4.4712151231648685,26.995172677800173,22.523957554635302,30.118002367701926,432,2025-03-28,2025-09-30
656811,"O'Hearn, Ryan",L,71.75058781,33.451792932661775,11.221221766834288,1.6835855487875455,0.4314159292035398,0.2738621504940809,26.334076338773706,26.06021418827962,29.26330641791274,904,2025-03-28,2025-09-30
543510,"McCann, James",R,71.721273257,36.009773564997765,10.969926075011474,-3.5832036678214547,0.4495412844036696,14.0554223469183,38.2894824741399,24.234060127221603,27.58008292912567,218,2025-03-28,2025-09-30
609280,"Andujar, Miguel",R,71.697791304,25.860151068923017,6.292789534447632,-6.857035824606289,0.5351629502572898,4.535192498658462,32.772907488032004,28.23771498937354,30.699778911820104,583,2025-03-28,2025-09-30
672640,"Lopez, Otto",R,71.696777174,29.925614791314192,7.389388968487503,-2.320671179804724,0.4832756632064591,1.1786395977885706,30.486212464773647,29.307572866985076,28.514551623770014,867,2025-03-28,2025-09-30
693307,"Dingler, Dillon",R,71.690906274,39.77526113032634,10.787561039462531,-0.3262965203600955,0.4941785252263908,2.15563062988572,27.778055840875915,25.622425210990205,28.35203661687061,773,2025-03-28,2025-09-30
664761,"Bohm, Alec",R,71.690518218,29.7425203025755,5.424492245485878,4.4522728445732085,0.4692005242463958,0.9065997825899546,26.624128049868588,25.717528267278635,29.678082466626705,763,2025-03-28,2025-09-30
668709,"Bleday, JJ",L,71.670308463,31.65335338893457,15.511206940737264,-11.15241729627019,0.5,5.107927821548708,32.02147099982778,26.913543178279067,31.49142958804405,514,2025-03-28,2025-09-30
663837,"Vierling, Matt",R,71.66896843,31.567759376446272,6.769747255641442,1.7098699530810295,0.4069767441860465,-7.112122860518731,29.678919053834083,36.79104191435282,27.590798773567343,172,2025-03-28,2025-09-30
664023,"Happ, Ian",R,71.665941493,32.71942876270164,10.312463571051838,-5.533432392595056,0.4634146341463414,2.7809150923756576,33.993063190008506,31.21214809763284,26.690775883230184,1025,2025-03-28,2025-09-30
669477,"Schmitt, Casey",R,71.657886281,35.02171726006186,11.39250334959098,-7.717221579493883,0.4706867671691792,3.30010094198282,32.64532890869835,29.34522796671553,23.537950045319512,597,2025-03-28,2025-09-30
691783,"Lawlar, Jordan",R,71.653956792,34.18564856145093,17.64129215095631,-13.29412748001253,0.4811320754716982,9.46029810609101,36.19402400397974,26.733725897888725,28.99519974735124,106,2025-03-28,2025-09-30
678662,"Tovar, Ezequiel",R,71.626449315,36.09662077013838,10.942715075159503,0.6098524298405427,0.5219638242894056,0.7861842619866268,29.12027434155128,28.334090079564653,23.868547516584577,774,2025-03-28,2025-09-30
641584,"Fraley, Jake",L,71.607463194,37.52630473186921,8.995291132259446,-6.610304592921849,0.382089552238806,0.0265486071464154,29.669827054370145,29.643278447223725,28.05314248646397,335,2025-03-28,2025-09-30
669707,"Triolo, Jared",R,71.605172385,37.291187351579126,8.766607697171441,-2.4216901830215014,0.4463373083475299,-1.2115473859140704,28.23289976912933,29.44444715504341,26.933141036055662,587,2025-03-28,2025-09-30
650489,"Castro, Willi",R,71.601980351,37.231638781805394,7.594470865860727,-3.4479383541679423,0.4404015056461731,-1.8314107257412844,30.045780420232813,31.877191145974084,24.17526198222077,797,2025-03-28,2025-09-30
672275,"Bailey, Patrick",R,71.576300108,32.9730856117442,8.562535237583829,-3.5549027227019883,0.4573748308525034,2.8647867818024224,30.36915499624945,27.504368214447037,28.698458333062227,739,2025-03-28,2025-09-30
646240,"Devers, Rafael",L,71.574096009,29.90159605575221,9.94607736988462,4.550497666388202,0.5970149253731342,6.0391989661380965,28.5333479047466,22.4941489386085,25.909893652124563,1273,2025-03-28,2025-09-30
