id,name,side,avg_bat_speed,ideal_attack_angle_rate,competitive_swings,mechanical_swing_quality_shrunk,mechanical_swing_quality_shrunk_percentile,msq_reliability,mechanical_swing_quality_adjusted_label,raw_swing_power_score,swing_path_efficiency_score,date_start,date_end
572233,"Walker, Christian",R,74.109118122,0.513913043478261,1150,0.5250239843921084,79.89778534923339,0.9999898699064014,Strong,0.984863282535988,0.06519532344019147,2025-03-28,2025-09-30
807713,"Shaw, Matt",R,69.631471968,0.6570188133140377,691,0.515212082026547,79.7274275979557,0.9990022422035156,Strong,-0.7113563638549124,1.7428096684844099,2025-03-28,2025-09-30
671739,"Harris II, Michael",L,74.330929064,0.5037453183520602,1068,0.5074331835272071,79.55706984667802,0.9999769996241301,Strong,1.0688895911510123,-0.05399988125180386,2025-03-28,2025-09-30
608385,"Winker, Jesse",L,71.011014786,0.6495726495726495,117,0.5057632296902221,79.38671209540034,0.689633058734515,Strong,-0.18875865281455168,1.6555190503462587,2025-03-28,2025-09-30
606192,"Hernández, Teoscar",R,72.951604261,0.5478260869565218,920,0.5045134900742493,79.21635434412265,0.9998989605981629,Strong,0.5463744684424429,0.462754473490725,2025-03-28,2025-09-30
605170,"Caratini, Victor",R,72.319628919,0.5675675675675674,592,0.49923171713892506,79.04599659284497,0.9973147998230462,Strong,0.3069698897270396,0.6941818373455033,2025-03-28,2025-09-30
672386,"Kirk, Alejandro",R,72.505589023,0.5601907032181167,839,0.4924475318101866,78.87563884156728,0.9997728727216414,Strong,0.377415202063281,0.6077036089114887,2025-03-28,2025-09-30
682829,"De La Cruz, Elly",R,74.493870966,0.4958217270194987,1077,0.49185357340774205,78.7052810902896,0.9999789792392195,Strong,1.1306151598732745,-0.14688733435049703,2025-03-28,2025-09-30
607208,"Turner, Trea",R,71.196050628,0.6022835394862036,1051,0.4912316907893342,78.53492333901193,0.9999727375428993,Strong,-0.1186634689406571,1.1011536356153464,2025-03-28,2025-09-30
688760,"Crim, Blaine",R,73.668071293,0.560344827586207,116,0.4899293991711885,78.36456558773425,0.6865138191173947,Strong,0.8177861463357767,0.6095103931601309,2025-03-28,2025-09-30
623993,"Santander, Anthony",R,71.999449378,0.5771144278606963,402,0.48698649167999525,78.19420783645657,0.9820470350604972,Strong,0.18567963830074885,0.806098706918725,2025-03-28,2025-09-30
608070,"Ramírez, José",R,70.936205434,0.6097105508870214,1071,0.48555008158262725,78.02385008517888,0.9999776793879671,Strong,-0.21709789361919182,1.1882197328182558,2025-03-28,2025-09-30
677950,"Thomas, Alek",L,71.188748702,0.601572739187418,763,0.48545982428443063,77.8534923339012,0.9995143391416597,Strong,-0.12142958084671347,1.0928209962041417,2025-03-28,2025-09-30
694374,"Tawa, Tim",R,73.081444615,0.5412087912087912,364,0.47749718136268465,77.68313458262351,0.973747656034312,Strong,0.5955605255301377,0.38518059030954765,2025-03-28,2025-09-30
686469,"Pasquantino, Vinnie",L,72.498690637,0.5553505535055351,1084,0.4628734208917698,77.51277683134583,0.9999804003725586,Strong,0.3748019589754724,0.5509630274568995,2025-03-28,2025-09-30
672820,"Sosa, Lenyn",R,72.575728212,0.552546045503792,923,0.4609904740893785,77.34241908006815,0.9999019467637748,Strong,0.4039852940875131,0.5180860661721479,2025-03-28,2025-09-30
682641,"Matos, Luis",R,72.040437834,0.5732484076433121,314,0.46017361256455186,77.17206132879046,0.9567172020980341,Strong,0.20120686442609456,0.7607777461890665,2025-03-28,2025-09-30
672724,"Peraza, Oswald",R,73.589181359,0.5201698513800425,471,0.45905096030846115,77.00170357751279,0.9909952224175634,Strong,0.7879011015262966,0.13854324436790894,2025-03-28,2025-09-30
624641,"Sosa, Edmundo",R,72.309629641,0.5602536997885835,473,0.45178882802417025,76.8313458262351,0.9911735289602733,Strong,0.30318196830360056,0.6084421112823226,2025-03-28,2025-09-30
690976,"Freeland, Alex",R,70.742310072,0.6330935251798562,139,0.4399617926344183,76.66098807495742,0.7509246953683317,Strong,-0.29054923636870345,1.4623359557244044,2025-03-28,2025-09-30
669087,"Huff, Sam",R,73.550416042,0.5625,96,0.43444072489441776,76.49063032367974,0.6171071140248879,Strong,0.7732160437900505,0.6347752595702822,2025-03-28,2025-09-30
502054,"Pham, Tommy",R,73.378261755,0.5219435736677117,638,0.4329334054762521,76.32027257240205,0.9983048770433768,Strong,0.708000644051741,0.15933640985196532,2025-03-28,2025-09-30
683146,"Baty, Brett",L,74.80152152,0.4755927475592748,717,0.4312327820428461,76.14991482112437,0.9992306772687729,Strong,1.247159186795021,-0.3840295974962865,2025-03-28,2025-09-30
682626,"Alvarez, Francisco",R,73.974980312,0.5011135857461023,449,0.4198346522703354,75.97955706984668,0.9887793561904109,Strong,0.9340492653447029,-0.08485141419238348,2025-03-28,2025-09-30
691016,"Soderstrom, Tyler",L,73.956110115,0.5005235602094241,955,0.4175365904992517,75.809199318569,0.9999287987369331,Strong,0.9269008668822496,-0.09176822338470086,2025-03-28,2025-09-30
